date,tournament,player1,player2,odd1,odd2
2025-03-13,UTR Pro Tennis Series 5,McDonnell C.,Szoke A.,1.3,3.18
2025-03-13,UTR Pro Tennis Series 5,Leeman D.,Sift B.,1.43,2.54
2025-03-13,UTR Pro Tennis Series 5,Belkovics A.,Stoica V.,1.27,3.23
2025-03-13,UTR Pro Tennis Series 5,Fajta P.,Pel S.,1.13,4.7
2025-03-13,UTR Pro Tennis Series 6,Jovic V.,Sakellaridis M.,1.1,5.13
2025-03-13,UTR Pro Tennis Series 6,Van Tilburg R.,Radu C.,1.03,8.0
2025-03-13,UTR Pro Tennis Series 6,Vanta V.,Yang J.,2.82,1.36
2025-03-13,UTR Pro Tennis Series 6,Cubelic K.,Siniakov D.,3.25,1.28
2025-03-13,UTR Pro Tennis Series 6,Baum S.,Kolaric I.,1.07,6.33
2025-03-13,UTR Pro Tennis Series 6,Carteputreda D.,Liu Y.,1.53,2.38
2025-03-13,UTR Pro Tennis Series 6,Fekete J.,Giusca T.,1.3,3.0
2025-03-13,UTR Pro Tennis Series 8,Nakanishi S.,Sato D.,1.25,3.28
2025-03-13,UTR Pro Tennis Series 8,Sato T.,Ishii R.,1.82,1.82
2025-03-13,UTR Pro Tennis Series 8,Matsumura R.,Imanishi H.,1.07,6.0
2025-03-13,UTR Pro Tennis Series 8,Takuto T.,Mochizuki K.,1.85,1.75
2025-03-13,UTR Pro Tennis Series 8,Tonaka M.,Niinomi G.,1.4,2.55
2025-03-13,UTR Pro Tennis Series 8,Ono C.,Owada H.,1.56,2.22
2025-03-14,Indian Wells,Alcaraz C. (2),Cerundolo F. (25),1.07,9.19
2025-03-14,Indian Wells,Draper J. (13),Shelton B. (11),1.47,2.7
2025-03-14,Cap Cana challenger,Dzumhur D.,Kecmanovic M. (3),3.36,1.3
2025-03-14,Cap Cana challenger,Muller A. (1),Lestienne C.,1.42,2.75
2025-03-14,Cap Cana challenger,Kovacevic A.,Altmaier D.,1.75,2.01
2025-03-14,Cap Cana challenger,Etcheverry T. (2),Mejia N.,1.12,5.72
2025-03-14,Cap Cana challenger,Kecmanovic M. (3),Cid Subervi R.,1.1,6.5
2025-03-14,Phoenix challenger,Nishikori K.,Cobolli F. (2),1.54,2.37
2025-03-14,Phoenix challenger,Bublik A.,Moutet C.,1.99,1.76
2025-03-14,Phoenix challenger,Borges N. (1),Smith C.,1.52,2.45
2025-03-14,Phoenix challenger,Fonseca J.,Struff J. (4),1.31,3.29
2025-03-14,Santiago challenger,Monteiro T. (1),Olivieri G.,1.17,4.63
2025-03-14,Santiago challenger,Buse I.,Reis Da Silva J.,1.47,2.56
2025-03-14,Santiago challenger,Nava E.,Collarini A. (8),1.43,2.7
2025-03-14,Santiago challenger,Galan D. (2),Pucinelli De Almeida M.,1.35,3.03
2025-03-14,Cherbourg challenger,Rodionov J. (6),Martineau M.,1.58,2.26
2025-03-14,Cherbourg challenger,Herbert P. (1),Ruusuvuori E.,2.84,1.39
2025-03-14,Cherbourg challenger,Zahraj P.,Fery A.,2.82,1.4
2025-03-14,Cherbourg challenger,Sels J.,Shimizu Y. (4),2.42,1.53
2025-03-14,Hersonissos 2 challenger,Karatsev A. (2),Rodesch C. (6),1.48,2.56
2025-03-14,Hersonissos 2 challenger,Cina F.,Kirkin E.,1.4,2.83
2025-03-14,Hersonissos 2 challenger,Negritu C.,Novak D.,2.29,1.58
2025-03-14,Hersonissos 2 challenger,Kuzmanov D.,Skatov T. (1),1.99,1.76
2025-03-14,Futures 2025,Zhou Y.,Kivattsev K.,1.44,2.61
2025-03-14,Futures 2025,Raynel A.,De Loore J.,9.16,1.04
2025-03-14,Futures 2025,Elias G.,Kingsley C.,1.44,2.61
2025-03-14,Futures 2025,Rocha F.,Araujo P.,3.42,1.28
2025-03-14,Futures 2025,Sharipov M.,Stewart H.,1.79,1.94
2025-03-14,Futures 2025,Pereira T.,Boitan G.,2.28,1.55
2025-03-14,Futures 2025,Kicker N.,Corwin F.,1.41,2.73
2025-03-14,Futures 2025,Bondioli F.,Bertrand R.,2.69,1.41
2025-03-14,Futures 2025,Cigarran T.,Rodriguez Taverna S.,4.84,1.15
2025-03-14,Futures 2025,Kodat T.,Serrano Luis T.,1.36,2.91
2025-03-14,Futures 2025,Aboian V.,Monferrer E.,1.12,5.65
2025-03-14,Futures 2025,Dutra da Silva D.,Lilov V.,1.53,2.36
2025-03-14,Futures 2025,Loffhagen G.,Broady L.,1.46,2.56
2025-03-14,Futures 2025,Story J.,Echargui M.,2.62,1.62
2025-03-14,Futures 2025,Zhou Y.,Curras Abasolo T.,1.36,2.94
2025-03-14,Futures 2025,Vylegzhanin N.,Lamasine T.,2.25,1.67
2025-03-14,Futures 2025,Elias G.,Schiessl J.,1.19,4.31
2025-03-14,Futures 2025,Boitan G.,Turriziani Alvarez A.,1.1,6.25
2025-03-14,Futures 2025,Kivattsev K.,Bladelius H.,1.65,3.15
2025-03-14,Futures 2025,Pereira T.,Barreto J.,1.01,13.67
2025-03-14,Futures 2025,Kingsley C.,Bolin M.,1.05,9.13
2025-03-14,Futures 2025,Bertrand R.,Fernandez Canovas A.,1.21,4.04
2025-03-14,Futures 2025,Perot R.,Moeller M.,2.72,1.41
2025-03-14,Futures 2025,Crawford O.,Zhang T.,1.41,2.71
2025-03-14,Futures 2025,Sweeny D.,Langmo C.,2.06,1.72
2025-03-14,Futures 2025,Cui J.,Uchida K.,1.61,2.22
2025-03-14,Futures 2025,Chung H.,Bai Y.,2.09,1.68
2025-03-14,Futures 2025,Santillan A.,Noguchi R.,2.44,1.5
2025-03-14,Futures 2025,Ellis B.,Klintcharov A.,1.15,4.7
2025-03-14,Futures 2025,Marinkov P.,Delaney J.,1.71,2.01
2025-03-14,Futures 2025,Jasika O.,Charlton J.,1.25,3.62
2025-03-14,Futures 2025,Nefve A.,Vales A.,2.17,1.61
2025-03-14,Futures 2025,Clark E.,George B.,1.61,2.17
2025-03-14,Futures 2025,Rybakov A.,Arseneault N.,1.14,4.98
2025-03-14,Futures 2025,Kopp S.,Kellovsky D.,1.64,2.13
2025-03-14,Futures 2025,Tudorica A.,Heredia S.,1.19,4.24
2025-03-14,Futures 2025,Fellin P.,Strode E.,1.72,2.0
2025-03-14,Futures 2025,Strode I.,Schinnerer K.,1.4,2.71
2025-03-14,Futures 2025,Lapadat J.,De Jonge D.,2.45,1.49
2025-03-14,Futures 2025,Flores J.,Robertson C.,4.26,1.18
2025-03-14,Futures 2025,Nedic A.,Pieri S.,1.41,3.09
2025-03-14,Futures 2025,Mazza M.,Alcala Gurri M.,2.26,1.58
2025-03-14,Futures 2025,Nijboer R.,Ghetu G.,1.14,5.0
2025-03-14,Futures 2025,Poljicak M.,Basic M.,1.43,2.61
2025-03-14,Futures 2025,Paroulek T.,Marino P.,1.3,3.29
2025-03-14,Futures 2025,Forger A.,Mrva M.,2.4,1.52
2025-03-14,Futures 2025,Fatic N.,Kupcic J.,1.14,5.09
2025-03-14,Futures 2025,Cadenasso G.,Wazny A.,1.13,5.25
2025-03-14,Futures 2025,Djuric B.,Beraldo L.,1.15,4.87
2025-03-14,Futures 2025,Masjuan Ginel P.,Ionel N.,3.01,1.34
2025-03-14,Futures 2025,Wenger D.,Nagel A.,1.49,2.46
2025-03-14,Futures 2025,Schell N.,Rottoli L.,2.69,1.41
2025-03-14,Futures 2025,Castagnola L.,Ouakaa A.,1.53,2.35
2025-03-14,Futures 2025,Arutiunian E.,Oradini G.,1.89,1.81
2025-03-14,Futures 2025,Gulin S.,Blanch D.,1.56,2.34
2025-03-14,Futures 2025,Kravchenko G.,Elsayed A.,1.31,3.18
2025-03-14,Futures 2025,Purtseladze S.,Ribecai M.,1.46,2.56
2025-03-14,Futures 2025,Strombachs R.,Paldanius O.,1.14,5.04
2025-03-14,Futures 2025,Andreescu S.,Sperle J.,2.19,1.61
2025-03-14,Futures 2025,Shin W.,Sureshkumar M.,1.5,2.42
2025-03-14,Futures 2025,Masabayashi T.,Kirci K.,1.8,1.91
2025-03-14,Futures 2025,Knaff A.,Sornlaksup P.,1.66,2.09
2025-03-14,Futures 2025,Eqbal I.,Singh K.,2.13,1.71
2025-03-14,Futures 2025,Clarke J.,Kamath M.,1.44,3.4
2025-03-14,Futures 2025,Vujic S.,Sinha N.,2.15,1.63
2025-03-14,Futures 2025,Tabacco G.,Lee J.,1.81,1.9
2025-03-14,Futures 2025,Bar Biryukov P.,Chanta T.,1.27,3.43
2025-03-14,Futures 2025,Kumasaka T.,Oh C.,1.35,2.94
2025-03-14,Futures 2025,Tabata R.,Bouzige M.,3.93,1.19
2025-03-14,Futures 2025,Sach T.,Nam J.,2.69,1.42
2025-03-14,Futures 2025,Shiraishi H.,Kawahashi Y.,1.62,2.17
2025-03-14,UTR Pro Tennis Series 3,Francisco L.,Djakouris A.,2.29,1.52
2025-03-14,UTR Pro Tennis Series 3,Lee W.,Clark M.,1.57,2.2
2025-03-14,UTR Pro Tennis Series 3,Alkotop M.,Leather J.,2.51,1.44
2025-03-14,UTR Pro Tennis Series 5,Belkovics A.,Pivnik O.,1.82,1.82
2025-03-14,UTR Pro Tennis Series 5,Fajta P.,Stoica V.,1.13,4.7
2025-03-14,UTR Pro Tennis Series 5,Beloborodko I.,Szoke A.,1.05,7.17
2025-03-14,UTR Pro Tennis Series 5,Maulenov T.,Sift B.,1.3,3.0
2025-03-14,UTR Pro Tennis Series 5,Perez Martin I.,Biro A.,1.18,4.11
2025-03-14,UTR Pro Tennis Series 5,Juhas K.,Marosik N.,1.23,3.58
2025-03-14,UTR Pro Tennis Series 5,Kincses K.,Liszka M.,1.27,3.23
2025-03-14,UTR Pro Tennis Series 5,Moser N.,Talajka T.,1.82,1.82
2025-03-14,UTR Pro Tennis Series 6,Cubelic K.,Ridout F.,1.41,2.58
2025-03-14,UTR Pro Tennis Series 6,Moret J.,Kolaric I.,1.15,4.35
2025-03-14,UTR Pro Tennis Series 6,Fekete J.,Sakellaridis M.,1.31,3.1
2025-03-14,UTR Pro Tennis Series 6,Jovic V.,Konov S.,1.13,4.78
2025-03-14,UTR Pro Tennis Series 6,Vanta V.,Van Tilburg R.,3.58,1.23
2025-03-14,UTR Pro Tennis Series 6,Yang J.,Bien D.,1.22,3.72
2025-03-14,UTR Pro Tennis Series 6,Siniakov D.,Carteputreda D.,1.14,4.45
2025-03-14,UTR Pro Tennis Series 8,Sato T.,Nakanishi S.,1.99,1.68
2025-03-14,UTR Pro Tennis Series 8,Imanishi H.,Mochizuki K.,2.3,1.5
2025-03-15,Indian Wells,Draper J. (13),Alcaraz C. (2),3.47,1.31
2025-03-15,Indian Wells,Rune H. (12),Medvedev D. (5),2.5,1.53
2025-03-15,Cap Cana challenger,Dzumhur D.,Mensik J. (5),3.46,1.28
2025-03-15,Cap Cana challenger,Kovacevic A.,Muller A. (1),1.98,1.76
2025-03-15,Cap Cana challenger,Mensik J. (5),Etcheverry T. (2),1.46,2.62
2025-03-15,Phoenix challenger,Fonseca J.,Nishikori K.,1.33,3.18
2025-03-15,Phoenix challenger,Bublik A.,Borges N. (1),2.93,1.37
2025-03-15,Phoenix challenger,Fonseca J.,Gaston H.,1.22,4.0
2025-03-15,Santiago challenger,Monteiro T. (1),Buse I.,1.48,2.54
2025-03-15,Santiago challenger,Galan D. (2),Nava E.,1.66,2.12
2025-03-15,Cherbourg challenger,Herbert P. (1),Rodionov J. (6),2.02,1.73
2025-03-15,Cherbourg challenger,Sels J.,Zahraj P.,2.43,1.52
2025-03-15,Hersonissos 2 challenger,Kuzmanov D.,Negritu C.,1.53,2.41
2025-03-15,Hersonissos 2 challenger,Cina F.,Karatsev A. (2),2.64,1.45
2025-03-15,Futures 2025,Aboian V.,Cigarran T.,1.17,4.37
2025-03-15,Futures 2025,Andaloro F.,Geerts M.,2.0,2.0
2025-03-15,Futures 2025,Vylegzhanin N.,Raynel A.,1.48,2.51
2025-03-15,Futures 2025,Pereira T.,Elias G.,2.76,1.4
2025-03-15,Futures 2025,Loffhagen G.,Story J.,1.2,4.29
2025-03-15,Futures 2025,Winter Lopez B.,Gakhov I.,4.34,1.18
2025-03-15,Futures 2025,Sanchez Quilez A.,Bonding O.,1.95,1.77
2025-03-15,Futures 2025,Matsuoka H.,Plans J.,2.12,3.66
2025-03-15,Futures 2025,Echeverria J.,Gonzalez E.,1.05,8.82
2025-03-15,Futures 2025,Campana Lee G.,Callejon Hernando S.,2.36,1.74
2025-03-15,Futures 2025,Dutra da Silva D.,Kicker N.,2.51,1.5
2025-03-15,Futures 2025,Perot R.,Sharipov M.,2.77,1.41
2025-03-15,Futures 2025,Sheyngezikht L.,Porras J.,7.38,1.07
2025-03-15,Futures 2025,Kuhn N.,Ivashka I.,1.57,2.3
2025-03-15,Futures 2025,Grant W.,Taguchi R.,2.41,1.5
2025-03-15,Futures 2025,Loffhagen G.,Bondioli F.,1.17,4.54
2025-03-15,Futures 2025,Pereira T.,Zhou Y.,2.0,1.73
2025-03-15,Futures 2025,Story J.,Kodat T.,1.95,1.79
2025-03-15,Futures 2025,Elias G.,Rocha F.,1.19,4.23
2025-03-15,Futures 2025,Demin Y.,Gutierrez O.,1.27,3.58
2025-03-15,Futures 2025,Zapata Miralles B.,Lazaro Juncadella M.,1.05,8.05
2025-03-15,Futures 2025,Diez S.,Urribarrens Ramirez I.,1.11,6.0
2025-03-15,Futures 2025,Crawford O.,Santillan A.,1.78,1.93
2025-03-15,Futures 2025,Chung H.,Cui J.,1.63,2.17
2025-03-15,Futures 2025,Marinkov P.,Ellis B.,3.17,1.31
2025-03-15,Futures 2025,Jasika O.,Sweeny D.,1.46,2.54
2025-03-15,Futures 2025,Lapadat J.,Flores J.,1.28,3.34
2025-03-15,Futures 2025,Rybakov A.,Clark E.,1.16,4.54
2025-03-15,Futures 2025,Fellin P.,Strode I.,1.44,2.6
2025-03-15,Futures 2025,Tudorica A.,Nefve A.,1.4,2.73
2025-03-15,Futures 2025,Fatic N.,Poljicak M.,1.67,2.08
2025-03-15,Futures 2025,Kopp S.,Nedic A.,1.72,2.01
2025-03-15,Futures 2025,Paroulek T.,Schell N.,1.13,5.23
2025-03-15,Futures 2025,Castagnola L.,Forger A.,1.79,1.93
2025-03-15,Futures 2025,Arutiunian E.,Strombachs R.,3.23,1.3
2025-03-15,Futures 2025,Masjuan Ginel P.,Djuric B.,3.44,1.27
2025-03-15,Futures 2025,Wenger D.,Cadenasso G.,2.16,1.62
2025-03-15,Futures 2025,Purtseladze S.,Kravchenko G.,1.66,2.09
2025-03-15,Futures 2025,Andreescu S.,Nijboer R.,3.61,1.25
2025-03-15,Futures 2025,Gulin S.,Mazza M.,1.37,2.92
2025-03-15,Futures 2025,Clarke J.,Vujic S.,1.03,10.33
2025-03-15,Futures 2025,Shin W.,Eqbal I.,1.17,4.53
2025-03-15,Futures 2025,Knaff A.,Tabacco G.,1.86,1.85
2025-03-15,Futures 2025,Bar Biryukov P.,Masabayashi T.,1.18,4.4
2025-03-15,Futures 2025,Shiraishi H.,Kumasaka T.,1.73,2.24
2025-03-15,Futures 2025,Sach T.,Tabata R.,1.53,2.37
2025-03-15,UTR Pro Tennis Series 3,Alkotop M.,Seric B.,1.26,3.35
2025-03-15,UTR Pro Tennis Series 3,Day J.,Loh B.,1.69,1.97
2025-03-15,UTR Pro Tennis Series 3,Francisco L.,Lee W.,4.17,1.17
2025-03-15,UTR Pro Tennis Series 3,Garmendia de la Iglesia M.,Martirosian D.,2.75,1.38
2025-03-15,UTR Pro Tennis Series 3,Boyd K.,Fayerman D.,1.03,9.0
2025-03-15,UTR Pro Tennis Series 3,Hurrion M.,Djakouris A.,1.26,3.42
2025-03-15,UTR Pro Tennis Series 3,Rajski M.,Jones A.,1.19,4.13
2025-03-15,UTR Pro Tennis Series 3,Alkotop M.,Day J.,1.11,5.17
2025-03-15,UTR Pro Tennis Series 3,Francisco L.,Clark M.,1.24,3.6
2025-03-15,UTR Pro Tennis Series 3,Martin D.,Castro V.,1.85,1.8
2025-03-15,UTR Pro Tennis Series 3,Seric B.,Leather J.,3.45,1.25
2025-03-15,UTR Pro Tennis Series 5,Liszka M.,Pivnik O.,1.82,1.82
2025-03-15,UTR Pro Tennis Series 5,Sift B.,Talajka T.,3.18,1.3
2025-03-15,UTR Pro Tennis Series 5,Fajta P.,Kincses K.,1.11,5.17
2025-03-15,UTR Pro Tennis Series 5,Leeman D.,Szoke A.,1.56,2.22
2025-03-15,UTR Pro Tennis Series 5,McDonnell C.,Maulenov T.,1.4,2.5
2025-03-15,UTR Pro Tennis Series 5,Juhas K.,Perez Martin I.,1.15,4.62
2025-03-15,UTR Pro Tennis Series 5,Pel S.,Moser N.,1.25,3.47
2025-03-15,UTR Pro Tennis Series 5,Marosik N.,Bogo E.,1.5,2.37
2025-03-15,UTR Pro Tennis Series 6,Sakellaridis M.,Yang J.,3.18,1.28
2025-03-15,UTR Pro Tennis Series 6,Ridout F.,Moret J.,2.98,1.33
2025-03-15,UTR Pro Tennis Series 6,Baum S.,Fekete J.,1.62,2.08
2025-03-15,UTR Pro Tennis Series 6,Carteputreda D.,Bien D.,1.69,1.97
2025-03-15,UTR Pro Tennis Series 6,Siniakov D.,Vanta V.,1.18,4.11
2025-03-15,UTR Pro Tennis Series 6,Kolaric I.,Liu Y.,1.81,1.81
2025-03-15,UTR Pro Tennis Series 6,Radu C.,Giusca T.,1.51,2.31
2025-03-15,UTR Pro Tennis Series 6,Antonescu V.,Konov S.,1.84,1.78
2025-03-16,Indian Wells,Draper J. (13),Rune H. (12),1.56,2.42
2025-03-16,Cap Cana challenger,Kovacevic A.,Dzumhur D.,1.64,2.17
2025-03-16,Phoenix challenger,Fonseca J.,Bublik A.,1.31,3.3
2025-03-16,Santiago challenger,Galan D. (2),Monteiro T. (1),2.08,1.69
2025-03-16,Cherbourg challenger,Herbert P. (1),Sels J.,1.29,3.42
2025-03-16,Hersonissos 2 challenger,Kuzmanov D.,Cina F.,1.97,1.77
2025-03-16,Futures 2025,Dutra da Silva D.,Aboian V.,1.76,1.96
2025-03-16,Futures 2025,Vylegzhanin N.,Perot R.,2.41,1.52
2025-03-16,Futures 2025,Zapata Miralles B.,Grant W.,1.16,4.54
2025-03-16,Futures 2025,Loffhagen G.,Pereira T.,1.17,4.48
2025-03-16,Futures 2025,Grant W.,Sanchez Quilez A.,2.15,1.63
2025-03-16,Futures 2025,Matsuoka H.,Radulov I.,2.08,1.68
2025-03-16,Futures 2025,Zapata Miralles B.,Kuhn N.,2.54,1.46
2025-03-16,Futures 2025,Andaloro F.,Campana Lee G.,1.42,2.68
2025-03-16,Futures 2025,Crawford O.,Chung H.,1.98,1.75
2025-03-16,Futures 2025,Jasika O.,Marinkov P.,1.28,3.39
2025-03-16,Futures 2025,Fellin P.,Tudorica A.,2.96,1.35
2025-03-16,Futures 2025,Rybakov A.,Lapadat J.,1.19,4.27
2025-03-16,Futures 2025,Fatic N.,Kopp S.,1.47,2.49
2025-03-16,Futures 2025,Masjuan Ginel P.,Wenger D.,2.73,1.39
2025-03-16,Futures 2025,Castagnola L.,Paroulek T.,2.61,1.44
2025-03-16,Futures 2025,Purtseladze S.,Arutiunian E.,1.58,2.22
2025-03-16,Futures 2025,Gulin S.,Andreescu S.,1.16,4.57
2025-03-16,Futures 2025,Shiraishi H.,Sach T.,1.32,3.09
2025-03-16,Futures 2025,Clarke J.,Shin W.,1.22,3.85
2025-03-16,Futures 2025,Knaff A.,Bar Biryukov P.,2.68,1.41
2025-03-16,UTR Pro Tennis Series 3,Boyd K.,Martin D.,1.28,3.38
2025-03-16,UTR Pro Tennis Series 3,Seric B.,Martirosian D.,2.22,1.56
2025-03-16,UTR Pro Tennis Series 3,Francisco L.,Hoeyeraal H.,2.1,1.61
2025-03-16,UTR Pro Tennis Series 3,Rajski M.,Alkotop M.,1.17,4.26
2025-03-16,UTR Pro Tennis Series 5,Fajta P.,Juhas K.,1.75,1.89
2025-03-16,UTR Pro Tennis Series 5,Pel S.,McDonnell C.,1.46,2.47
2025-03-16,UTR Pro Tennis Series 5,Marosik N.,Belkovics A.,1.66,2.05
2025-03-16,UTR Pro Tennis Series 5,Sift B.,Stoica V.,1.69,1.97
2025-03-16,UTR Pro Tennis Series 6,Carteputreda D.,Antonescu V.,1.64,2.08
2025-03-16,UTR Pro Tennis Series 6,Jovic V.,Cubelic K.,1.64,2.08
2025-03-16,UTR Pro Tennis Series 6,Ridout F.,Sakellaridis M.,1.5,2.5
2025-03-16,UTR Pro Tennis Series 6,Kolaric I.,Radu C.,1.83,1.83
2025-03-16,UTR Pro Tennis Series 6,Siniakov D.,Baum S.,1.62,2.2
2025-03-16,Asuncion challenger,Vergara Del Puerto M.,Vilicich B. (9),6.42,1.08
2025-03-16,Asuncion challenger,Rodriguez L. (2),Gonzalez Benitez F.,1.02,11.16
2025-03-16,Asuncion challenger,Huertas Del Pino C. (12),Watanabe S.,1.34,2.72
2025-03-16,Asuncion challenger,Saraiva Dos Santos P. (11),Baez A.,1.12,5.53
2025-03-16,Asuncion challenger,Corwin F. (4),Lilov V.,1.88,1.77
2025-03-16,Asuncion challenger,De Almeida G.,Monzon I. (8),1.75,1.99
2025-03-16,Asuncion challenger,Gimenez I. (6),Carou I.,1.41,2.75
2025-03-16,Asuncion challenger,Dedura-Palomero D. (5),Huertas Del Pino A.,1.23,3.78
2025-03-16,Futures 2025,Reveniau S.,Le Meur R.,1.36,2.85
2025-03-16,Futures 2025,Marionneau L.,Simon M.,1.02,10.5
2025-03-16,Futures 2025,Caillat O.,Tailleu P.,3.99,1.21
2025-03-16,Futures 2025,Jucha W.,Camus C.,1.74,1.95
2025-03-16,Futures 2025,Namigandet Tenguere L.,De Saint Laumer C.,1.02,10.5
2025-03-16,Futures 2025,Picard M.,Bretin T.,1.51,2.39
2025-03-16,Futures 2025,Poljak D.,Laborde A.,1.12,5.33
2025-03-16,Futures 2025,Vandermeersch C.,Aubert D.,1.05,7.75
2025-03-16,Futures 2025,Larue L.,Laumon J.,1.21,3.99
2025-03-16,Futures 2025,Alimli M.,Cabré T.,1.02,10.5
2025-03-16,Futures 2025,Wendelken H.,Soussi I.,1.05,7.75
2025-03-16,Futures 2025,Sabas M.,Subra J.,1.02,10.5
2025-03-16,Futures 2025,Reco A.,Renard P.,1.17,4.37
2025-03-16,Futures 2025,Bieldiugin T.,Colne N.,1.57,2.23
2025-03-16,Futures 2025,Dando J.,Dalmasso G.,2.85,1.36
2025-03-16,Futures 2025,Malaszszak M.,Suksumrarn T.,3.4,1.3
2025-03-16,Futures 2025,M Rifki F.,Bogomolov A.,1.3,3.4
2025-03-16,Futures 2025,Ryan Ziegann S.,Susanto A.,1.33,3.25
2025-03-16,Futures 2025,Lootsma N.,Hsu J.,1.14,4.73
2025-03-16,Futures 2025,Jeong Y.,Sriwong P.,1.03,10.0
2025-03-16,Futures 2025,Ichikawa T.,Li Z.,1.12,5.17
2025-03-16,Futures 2025,Kukasian A.,You D.,1.11,5.5
2025-03-16,Futures 2025,Oplustil P.,Lim A.,3.75,1.25
2025-03-16,Futures 2025,Lee J.,Gretskiy I.,1.08,7.0
2025-03-16,Futures 2025,Zhao L.,Chiu J.,1.15,4.83
2025-03-16,Futures 2025,Khazime D.,Koaykul K.,1.25,3.75
2025-03-16,Futures 2025,Pantaratorn K.,Kopeikin V.,4.33,1.2
2025-03-16,Futures 2025,Yang Z.,Callerio F.,2.28,1.56
2025-03-16,Futures 2025,Han X.,Kong W.,1.22,3.78
2025-03-16,Futures 2025,Jang Y.,Thadpong K.,1.04,9.0
2025-03-16,Futures 2025,Sun Z.,Zhang M.,1.58,2.2
2025-03-16,Futures 2025,Tajima N.,Zheng Y.,1.14,4.73
2025-03-16,Futures 2025,Jin Y.,Li Z.,1.73,1.95
2025-03-16,Futures 2025,Fukuda S.,Suttisomboon P.,1.06,8.0
2025-03-16,Futures 2025,Ehrenschneider N.,Jiang F.,1.08,6.42
2025-03-16,Futures 2025,Motta A.,Yam C.,1.14,4.73
2025-03-16,Futures 2025,Sun Q.,Mingzhou Z.,1.22,3.78
2025-03-16,Futures 2025,Ziheng H.,Chen X.,3.68,1.24
2025-03-16,Futures 2025,Ianin N.,Zheng B.,1.14,4.77
2025-03-16,Merida challenger,Marrero Curbelo I. (7),Schtulmann Gasca M.,1.02,11.33
2025-03-16,Merida challenger,Rubio Fierros A. (8),Delgado G.,1.05,8.15
2025-03-16,Merida challenger,Denisov I.,Ogura K. (4),2.18,1.62
2025-03-16,Merida challenger,Hilderbrand T. (1),Bustamante D.,1.01,12.02
2025-03-16,Merida challenger,Poling K. (2),De Alba Valdes R.,1.29,3.36
2025-03-16,Merida challenger,Martin D. (10),Whiting T.,1.07,7.53
2025-03-16,Merida challenger,McCormick T. (6),Stalder R.,1.27,3.49
2025-03-16,Merida challenger,Mckennon M. (5),Ho R.,2.13,1.66
2025-03-16,Merida challenger,Zhu E. (3),Tunas G.,1.01,12.85
2025-03-16,Merida challenger,Sheehy J. (9),Harper C.,2.24,1.59
2025-03-16,Merida challenger,Catry R. (11),Van Orderlain D.,1.22,3.95
2025-03-16,Murcia challenger,Juarez F.,Ramanathan R. (12),1.3,3.3
2025-03-16,Murcia challenger,Brancaccio R.,Shelbayh A. (2),1.59,2.24
2025-03-16,Murcia challenger,Cukierman D.,Schwaerzler J. (5),3.26,1.31
2025-03-16,Murcia challenger,Pennaforti G. (10),Luz O.,1.56,2.32
2025-03-16,Murcia challenger,Engel J. (7),Bouquet L.,1.34,3.11
2025-03-16,Murcia challenger,Alvarez Varona N. (4),Slump S.,1.18,4.42
2025-03-16,Murcia challenger,Vacherot V. (1),Donski A.,1.08,7.21
2025-03-16,Murcia challenger,Merida Aguilar D. (6),De La Cierva Sanchez P.,1.02,15.23
2025-03-16,Murcia challenger,Santamarta Roig A.,Guinard M. (3),2.22,1.61
2025-03-16,Murcia challenger,Jorda Sanchis D. (8),Rios Perez E.,1.03,10.71
2025-03-16,Murcia challenger,De Krom M.,Weis A. (11),2.3,1.57
2025-03-16,Murcia challenger,Damas M. (9),Ingles Garre S.,1.07,7.62
2025-03-16,Zadar challenger,Kolar Z. (8),Paz J.,1.11,6.01
2025-03-16,Zadar challenger,Vrbensky M. (9),Fondriest M.,1.1,6.11
2025-03-16,Zadar challenger,Basic M.,Klizan M. (1),1.7,2.03
2025-03-16,Zadar challenger,Topo M. (12),Oberleitner N.,1.4,2.76
2025-03-16,Zadar challenger,Michalski D. (5),Ivanovski K.,1.26,3.63
2025-03-16,Zadar challenger,Mikrut L. (10),Serdarusic N.,1.3,3.25
2025-03-16,Zadar challenger,Ovcharenko O. (2),Molcan A.,1.96,1.77
2025-03-16,Zadar challenger,Marmousez L.,Berrettini J. (3),1.58,2.27
2025-03-16,Zadar challenger,Simundza J.,Cecchinato M. (7),7.15,1.07
2025-03-16,Zadar challenger,Agamenone F. (11),Obradovic D.,1.2,4.23
2025-03-16,Zadar challenger,Martin A. (4),Nincevic F.,1.05,8.37
2025-03-16,Zadar challenger,Pavlovic L. (6),Voljavec A.,1.03,9.69
2025-03-17,Merida challenger,Zink T.,Orlov V.,1.62,2.21
2025-03-17,Merida challenger,Johns G.,Gima S.,1.56,2.34
2025-03-17,Zadar challenger,Piros Z.,Misolic F.,1.71,2.06
2025-03-17,Zadar challenger,Kovalik J. (4),Dodig M.,1.5,2.47
2025-03-17,Zadar challenger,Sanchez Jover C.,Kopriva V. (2),3.01,1.36
2025-03-17,Zadar challenger,Prizmic D.,Ymer E.,1.44,2.65
2025-03-17,Zadar challenger,Dalla Valle E.,Rehberg M.,2.38,1.54
2025-03-17,Futures 2025,Andaloro F.,Matsuoka H.,1.57,2.25
2025-03-17,UTR Pro Tennis Series 3,Pernas T.,Nunez L.,1.11,5.17
